paper_id,title,active_confirmed_core,inclusion_status,scientific_object_modules,general_method_bucket,object_coverage_mode,primary_module_for_filing,primary_module_label,legacy_main_class,legacy_secondary_class,proposed_primary_taxonomy_code_2lvl,secondary_term_in_index,secondary_term_label,secondary_term_status,secondary_term_review_status,proposed_assignment_status,pending_reason,proposed_discipline_local_code,discipline_local_rank,source_limited,pdf_status,evidence_status,note_path,pdf_path,review_flags
ASD-0068,An agentic framework for autonomous metamaterial modeling and inverse design,True,to_read,04,none,single_module,04,Materials Science,04,04.04,04.04,True,Legacy secondary filing term 04.04,needs_review,unreviewed,active_code,,04-04-010,010,no,archived_pdf,first_hand_full_text,Notes/04_Materials_Science/Lu_2025_Agentic_Metamaterial_Modeling.md,Reference_PDF/04_Materials_Science/Lu_2025_Agentic_Metamaterial_Modeling.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0069,The ai scientist: Towards fully automated open-ended scientific discovery,True,to_read,01;11,none,multi_module,01,"Formal, Information and Computational Sciences",01,01.04,01.04,True,Legacy secondary filing term 01.04,needs_review,unreviewed,active_code,,01-04-008,008,no,archived_pdf,first_hand_full_text,Notes/01_Formal_Information_and_Computational_Sciences/Lu_2024_AI_Scientist.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Lu_2024_AI_Scientist.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0070,Moose-chem3: Toward experiment-guided hypothesis ranking via simulated experimental feedback,True,to_read,03,none,single_module,03,Chemical Sciences,03,03.04,03.04,True,Legacy secondary filing term 03.04,needs_review,unreviewed,active_code,,03-04-011,011,no,archived_pdf,first_hand_full_text,Notes/03_Chemical_Sciences/Liu_2025_MOOSE_Chem3.md,Reference_PDF/03_Chemical_Sciences/Liu_2025_MOOSE_Chem3.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0071,Toward a team of ai-made scientists for scientific discovery from gene expression data,True,to_read,06,none,single_module,06,Life Sciences,06,06.03,06.03,True,Legacy secondary filing term 06.03,needs_review,unreviewed,active_code,,06-03-009,009,no,archived_pdf,first_hand_full_text,Notes/06_Life_Sciences/Liu_2024_TAIS_Gene_Expression.md,Reference_PDF/06_Life_Sciences/Liu_2024_TAIS_Gene_Expression.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0075,Prim: Principle-inspired material discovery through multi-agent collaboration,True,to_read,04,none,single_module,04,Materials Science,04,04.04,04.04,True,Legacy secondary filing term 04.04,needs_review,unreviewed,active_code,,04-04-011,011,no,archived_pdf,first_hand_full_text,Notes/04_Materials_Science/Lai_2025_PRiM.md,Reference_PDF/04_Materials_Science/Lai_2025_PRiM.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0076,Mt-mol: Multi agent system with tool-based reasoning for molecular optimization,True,to_read,03,none,single_module,03,Chemical Sciences,03,03.04,03.04,True,Legacy secondary filing term 03.04,needs_review,unreviewed,active_code,,03-04-012,012,no,archived_pdf,first_hand_full_text,Notes/03_Chemical_Sciences/Kim_2025_MT_MOL.md,Reference_PDF/03_Chemical_Sciences/Kim_2025_MT_MOL.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0077,Stella: Self-evolving llm agent for biomedical research,True,to_read,07,none,single_module,07,Medical and Health Sciences,07,07.04,07.04,True,Legacy secondary filing term 07.04,needs_review,unreviewed,active_code,,07-04-009,009,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Jin_2025_STELLA.md,Reference_PDF/07_Medical_and_Health_Sciences/Jin_2025_STELLA.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0079,DrugAgent: Multi-Agent Large Language Model-Based Reasoning for Drug-Target Interaction Prediction,True,to_read,07,none,single_module,07,Medical and Health Sciences,07,07.04,07.04,True,Legacy secondary filing term 07.04,needs_review,unreviewed,active_code,,07-04-010,010,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Inoue_2024_DrugAgent_DTI.md,Reference_PDF/07_Medical_and_Health_Sciences/Inoue_2024_DrugAgent_DTI.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0080,System of agentic ai for the discovery of metal-organic frameworks,True,to_read,04,none,single_module,04,Materials Science,04,04.02,04.02,True,Legacy secondary filing term 04.02,needs_review,unreviewed,active_code,,04-02-001,001,no,archived_pdf,first_hand_full_text,Notes/04_Materials_Science/Inizan_2025_MOFGen.md,Reference_PDF/04_Materials_Science/Inizan_2025_MOFGen.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0084,Automating alloy design and discovery with physics-aware multimodal multiagent ai,True,to_read,04,none,single_module,04,Materials Science,04,04.02,04.02,True,Legacy secondary filing term 04.02,needs_review,unreviewed,active_code,,04-02-002,002,no,archived_pdf,first_hand_full_text,Notes/04_Materials_Science/Ghafarollahi_2025_AtomAgents_Alloy.md,Reference_PDF/04_Materials_Science/Ghafarollahi_2025_AtomAgents_Alloy.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0085,Protagents: protein discovery via large language model multi-agent collaborations combining physics and machine learning,True,to_read,04;06,none,multi_module,06,Life Sciences,06,06.03,06.03,True,Legacy secondary filing term 06.03,needs_review,unreviewed,active_code,,06-03-010,010,no,archived_pdf,first_hand_full_text,Notes/06_Life_Sciences/Ghafarollahi_2024_ProtAgents.md,Reference_PDF/06_Life_Sciences/Ghafarollahi_2024_ProtAgents.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0089,Researchcodeagent: An llm multi-agent system for automated codification of research methodologies,True,to_read,01,none,single_module,01,"Formal, Information and Computational Sciences",01,01.04,01.04,True,Legacy secondary filing term 01.04,needs_review,unreviewed,active_code,,01-04-009,009,no,archived_pdf,first_hand_full_text,Notes/01_Formal_Information_and_Computational_Sciences/Gandhi_2025_ResearchCodeAgent.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Gandhi_2025_ResearchCodeAgent.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0090,Agents for self-driving laboratories applied to quantum computing,True,to_read,02,none,single_module,02,"Physics, Astronomy and Cosmic Sciences",02,02.02,02.02,True,Legacy secondary filing term 02.02,needs_review,unreviewed,active_code,,02-02-001,001,no,archived_pdf,first_hand_full_text,Notes/02_Physics_Astronomy_and_Cosmic_Sciences/Cao_2025_K_Agents_Quantum.md,Reference_PDF/02_Physics_Astronomy_and_Cosmic_Sciences/Cao_2024_K_Agents_Quantum.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0091,Agentic mixture-of-workflows for multi-modal chemical search,True,to_read,03;04,none,multi_module,03,Chemical Sciences,03,03.04,03.04,True,Legacy secondary filing term 03.04,needs_review,unreviewed,active_code,,03-04-013,013,no,archived_pdf,first_hand_full_text,Notes/03_Chemical_Sciences/Callahan_2025_CRAG_MoW.md,Reference_PDF/03_Chemical_Sciences/Callahan_2025_CRAG_MoW.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0093,Augmenting large language models with chemistry tools,True,to_read,03;04;07,none,multi_module,03,Chemical Sciences,03,03.04,03.04,True,Legacy secondary filing term 03.04,needs_review,unreviewed,active_code,,03-04-014,014,no,archived_pdf,first_hand_full_text,Notes/03_Chemical_Sciences/Bran_2024_ChemCrow.md,Reference_PDF/03_Chemical_Sciences/Bran_2024_ChemCrow.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0094,Autonomous chemical research with large language models,True,to_read,03,none,single_module,03,Chemical Sciences,03,03.03,03.03,True,Legacy secondary filing term 03.03,needs_review,unreviewed,active_code,,03-03-003,003,no,archived_pdf,first_hand_full_text,Notes/03_Chemical_Sciences/Boiko_2023_Coscientist.md,Reference_PDF/03_Chemical_Sciences/Boiko_2023_Coscientist.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0095,Multicrossmodal automated agent for integrating diverse materials science data,True,to_read,04,none,single_module,04,Materials Science,04,04.04,04.04,True,Legacy secondary filing term 04.04,needs_review,unreviewed,active_code,,04-04-012,012,no,archived_pdf,first_hand_full_text,Notes/04_Materials_Science/Bazgir_2025_MultiCrossModal.md,Reference_PDF/04_Materials_Science/Bazgir_2025_MultiCrossModal.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0096,dziner: Rational inverse design of materials with ai agents,True,to_read,03;04;07,none,multi_module,04,Materials Science,04,04.04,04.04,True,Legacy secondary filing term 04.04,needs_review,unreviewed,active_code,,04-04-013,013,no,archived_pdf,first_hand_full_text,Notes/04_Materials_Science/Ansari_2024_dZiner.md,Reference_PDF/04_Materials_Science/Ansari_2024_dZiner.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0097,Cellvoyager: Ai compbio agent generates new insights by autonomously analyzing biological data,True,to_read,06,none,single_module,06,Life Sciences,06,06.03,06.03,True,Legacy secondary filing term 06.03,needs_review,unreviewed,active_code,,06-03-011,011,yes,publisher_access_limited,first_hand_preview_repo_and_preprint_doi,Notes/06_Life_Sciences/Alber_2026_CellVoyager.md,,source_limited;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0100,Scireplicate-bench: Benchmarking llms in agent-driven algorithmic reproduction from research papers,True,to_read,01,none,single_module,01,"Formal, Information and Computational Sciences",01,01.04,01.04,True,Legacy secondary filing term 01.04,needs_review,unreviewed,active_code,,01-04-010,010,no,archived_pdf,first_hand_full_text,Notes/01_Formal_Information_and_Computational_Sciences/Xiang_2025_SciReplicate_Bench.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Xiang_2025_SciReplicate_Bench.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0111,"SciMaster: Towards general-purpose scientific AI agents, Part I. X-Master as foundation: Can we lead on Humanity's Last Exam?",True,to_read,,01.04_general_asd_methods_without_concrete_object_experiments,general_method_without_concrete_object_experiments,,,01,01.04,,True,Legacy secondary filing term 01.04,needs_review,unreviewed,non_discipline_general_method,,,,no,archived_pdf,first_hand_full_text,Notes/01_Formal_Information_and_Computational_Sciences/Chai_2025_SciMaster.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Chai_2025_SciMaster.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0112,CSSTep: Step-by-step exploration of the chemical space of drug molecules via multi-agent and multi-stage reinforcement learning,True,to_read,03,none,single_module,03,Chemical Sciences,03,03.04,03.04,True,Legacy secondary filing term 03.04,needs_review,unreviewed,active_code,,03-04-015,015,yes,publisher_access_limited,first_hand_abstract_metadata_and_xml,Notes/07_Medical_and_Health_Sciences/Che_2025_CSSTep.md,,source_limited;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0113,PharmAgents: Building a virtual pharma with large language model agents,True,to_read,07;03,none,multi_module,07,Medical and Health Sciences,07,07.04,07.04,True,Legacy secondary filing term 07.04,needs_review,unreviewed,active_code,,07-04-011,011,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Gao_2025_PharmAgents.md,Reference_PDF/07_Medical_and_Health_Sciences/Gao_2025_PharmAgents.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0114,Sparks: Multi-agent artificial intelligence model discovers protein design principles,True,to_read,06,none,single_module,06,Life Sciences,06,06.03,06.03,True,Legacy secondary filing term 06.03,needs_review,unreviewed,active_code,,06-03-012,012,no,archived_pdf,first_hand_full_text,Notes/06_Life_Sciences/Ghafarollahi_2025_Sparks_Protein_Design.md,Reference_PDF/06_Life_Sciences/Ghafarollahi_2025_Sparks_Protein_Design.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0115,Towards an AI co-scientist,True,to_read,06;07,none,multi_module,07,Medical and Health Sciences,07,07.04,07.04,True,Legacy secondary filing term 07.04,needs_review,unreviewed,active_code,,07-04-012,012,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Gottweis_2025_Co_Scientist.md,Reference_PDF/07_Medical_and_Health_Sciences/Gottweis_2025_Co_Scientist.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0116,Electromagnetic metamaterial agent,True,to_read,04;09,none,multi_module,04,Materials Science,04,04.04,04.04,True,Legacy secondary filing term 04.04,needs_review,unreviewed,active_code,,04-04-014,014,no,archived_pdf,first_hand_full_text,Notes/04_Materials_Science/Hu_2025_Electromagnetic_Metamaterial_Agent.md,Reference_PDF/04_Materials_Science/Hu_2025_Electromagnetic_Metamaterial_Agent.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0117,OSDA agent: Leveraging large language models for de novo design of organic structure directing agents,True,to_read,03;04,none,multi_module,03,Chemical Sciences,03,03.04,03.04,True,Legacy secondary filing term 03.04,needs_review,unreviewed,active_code,,03-04-016,016,no,archived_pdf,first_hand_full_text,Notes/03_Chemical_Sciences/Hu_2025_OSDA_Agent.md,Reference_PDF/03_Chemical_Sciences/Hu_2025_OSDA_Agent.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0118,Biomni: A general-purpose biomedical AI agent,True,to_read,06;07,none,multi_module,07,Medical and Health Sciences,07,07.04,07.04,True,Legacy secondary filing term 07.04,needs_review,unreviewed,active_code,,07-04-013,013,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Huang_2025_Biomni.md,Reference_PDF/07_Medical_and_Health_Sciences/Huang_2025_Biomni.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0119,ChatMOF: An autonomous AI system for predicting and generating metal-organic frameworks,True,to_read,04,none,single_module,04,Materials Science,04,04.03,04.03,True,Legacy secondary filing term 04.03,needs_review,unreviewed,active_code,,04-03-001,001,no,archived_pdf,first_hand_full_text,Notes/04_Materials_Science/Kang_2023_ChatMOF.md,Reference_PDF/04_Materials_Science/Kang_2023_ChatMOF.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0120,AI agents for ground-based gamma astronomy,True,to_read,02,none,single_module,02,"Physics, Astronomy and Cosmic Sciences",02,02.01,02.01,True,Legacy secondary filing term 02.01,needs_review,unreviewed,active_code,,02-01-003,003,no,archived_pdf,first_hand_full_text,Notes/02_Physics_Astronomy_and_Cosmic_Sciences/Kostunin_2025_Gamma_Astronomy_Agents.md,Reference_PDF/02_Physics_Astronomy_and_Cosmic_Sciences/Kostunin_2025_Gamma_Astronomy_Agents.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0121,Multi-agent system for cosmological parameter analysis,True,to_read,02,none,single_module,02,"Physics, Astronomy and Cosmic Sciences",02,02.01,02.01,True,Legacy secondary filing term 02.01,needs_review,unreviewed,active_code,,02-01-004,004,no,archived_pdf,first_hand_full_text,Notes/02_Physics_Astronomy_and_Cosmic_Sciences/Laverick_2024_Cosmological_Parameter_Analysis.md,Reference_PDF/02_Physics_Astronomy_and_Cosmic_Sciences/Laverick_2024_Cosmological_Parameter_Analysis.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0124,A large language model-empowered agent for reliable and robust structural analysis,True,to_read,09,none,single_module,09,Engineering and Industrial Technology Sciences,09,09.05,09.05,True,Legacy secondary filing term 09.05,needs_review,unreviewed,active_code,,09-05-001,001,no,archived_pdf,first_hand_full_text,Notes/09_Engineering_and_Industrial_Technology_Sciences/Liu_2025_Structural_Analysis_Agent.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Liu_2025_Structural_Analysis_Agent.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0125,Physics-informed LLM-agent for automated modulation design in power electronics systems,True,to_read,09,none,single_module,09,Engineering and Industrial Technology Sciences,09,09.03,09.03,True,Legacy secondary filing term 09.03,needs_review,unreviewed,active_code,,09-03-001,001,no,archived_pdf,first_hand_full_text,Notes/09_Engineering_and_Industrial_Technology_Sciences/Liu_2024_Modulation_Design_Agent.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Liu_2024_Modulation_Design_Agent.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
