paper_id,assignment_id,discipline_local_code,discipline_local_rank,discipline_display_order,assignment_status,assigned_at,assigned_by,retired_at,redirected_to_code,assignment_reason,pending_reason,primary_module_for_filing,primary_module_confidence,primary_module_assignment_rule,primary_module_override_reason,primary_taxonomy_code_2lvl,legacy_secondary_class,secondary_class_source,secondary_class_confidence,secondary_class_review_status,scientific_object_modules,general_method_bucket,title,note_path,pdf_path,active_confirmed_core,is_derived_snapshot,generated_at,generated_by,source_commit,worktree_dirty
ASD-0061,DCA-000051,03-04-010,010,03-04-010,active_code,2026-07-05,codex,,,initial_assignment,,03,high,main_scientific_object,,03.04,03.04,legacy,low,unreviewed,03,none,xchemagents: Agentic ai for explainable quantum chemistry,Notes/03_Chemical_Sciences/Polat_2025_xChemAgents.md,Reference_PDF/03_Chemical_Sciences/Polat_2025_xChemAgents.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0062,DCA-000052,01-04-007,007,01-04-007,active_code,2026-07-05,codex,,,initial_assignment,,01,medium,manual_override,structured_remark_primary_module_for_filing,01.04,01.04,legacy,low,unreviewed,01;02;04,none,Empowering scientific workflows with federated agents,Notes/01_Formal_Information_and_Computational_Sciences/Pauloski_2026_Federated_Agents.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Pauloski_2025_Federated_Agents.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0063,DCA-000053,01-02-001,001,01-02-001,active_code,2026-07-05,codex,,,initial_assignment,,01,high,main_scientific_object,,01.02,01.02,legacy,low,unreviewed,01,none,Alphaevolve: A coding agent for scientific and algorithmic discovery,Notes/01_Formal_Information_and_Computational_Sciences/Novikov_2025_AlphaEvolve.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Novikov_2025_AlphaEvolve.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0064,DCA-000054,06-03-008,008,06-03-008,active_code,2026-07-05,codex,,,initial_assignment,,06,medium,manual_override,structured_remark_primary_module_for_filing,06.03,06.03,legacy,low,unreviewed,06;07,none,Phenograph: A multi-agent framework for phenotype-driven discovery in spatial transcriptomics data augmented with knowledge graphs,Notes/06_Life_Sciences/Niyakan_2025_PhenoGraph.md,Reference_PDF/06_Life_Sciences/Niyakan_2025_PhenoGraph.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0065,DCA-000055,04-04-009,009,04-04-009,active_code,2026-07-05,codex,,,initial_assignment,,04,high,main_scientific_object,,04.04,04.04,legacy,low,unreviewed,04,none,Matpilot: an llm-enabled ai materials scientist under the framework of human-machine collaboration,Notes/04_Materials_Science/Ni_2024_MatPilot.md,Reference_PDF/04_Materials_Science/Ni_2024_MatPilot.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0068,DCA-000056,04-04-010,010,04-04-010,active_code,2026-07-05,codex,,,initial_assignment,,04,high,main_scientific_object,,04.04,04.04,legacy,low,unreviewed,04,none,An agentic framework for autonomous metamaterial modeling and inverse design,Notes/04_Materials_Science/Lu_2025_Agentic_Metamaterial_Modeling.md,Reference_PDF/04_Materials_Science/Lu_2025_Agentic_Metamaterial_Modeling.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0069,DCA-000057,01-04-008,008,01-04-008,active_code,2026-07-05,codex,,,initial_assignment,,01,medium,manual_override,structured_remark_primary_module_for_filing,01.04,01.04,legacy,low,unreviewed,01;11,none,The ai scientist: Towards fully automated open-ended scientific discovery,Notes/01_Formal_Information_and_Computational_Sciences/Lu_2024_AI_Scientist.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Lu_2024_AI_Scientist.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0070,DCA-000058,03-04-011,011,03-04-011,active_code,2026-07-05,codex,,,initial_assignment,,03,high,main_scientific_object,,03.04,03.04,legacy,low,unreviewed,03,none,Moose-chem3: Toward experiment-guided hypothesis ranking via simulated experimental feedback,Notes/03_Chemical_Sciences/Liu_2025_MOOSE_Chem3.md,Reference_PDF/03_Chemical_Sciences/Liu_2025_MOOSE_Chem3.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0071,DCA-000059,06-03-009,009,06-03-009,active_code,2026-07-05,codex,,,initial_assignment,,06,high,main_scientific_object,,06.03,06.03,legacy,low,unreviewed,06,none,Toward a team of ai-made scientists for scientific discovery from gene expression data,Notes/06_Life_Sciences/Liu_2024_TAIS_Gene_Expression.md,Reference_PDF/06_Life_Sciences/Liu_2024_TAIS_Gene_Expression.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0075,DCA-000060,04-04-011,011,04-04-011,active_code,2026-07-05,codex,,,initial_assignment,,04,high,main_scientific_object,,04.04,04.04,legacy,low,unreviewed,04,none,Prim: Principle-inspired material discovery through multi-agent collaboration,Notes/04_Materials_Science/Lai_2025_PRiM.md,Reference_PDF/04_Materials_Science/Lai_2025_PRiM.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0076,DCA-000061,03-04-012,012,03-04-012,active_code,2026-07-05,codex,,,initial_assignment,,03,high,main_scientific_object,,03.04,03.04,legacy,low,unreviewed,03,none,Mt-mol: Multi agent system with tool-based reasoning for molecular optimization,Notes/03_Chemical_Sciences/Kim_2025_MT_MOL.md,Reference_PDF/03_Chemical_Sciences/Kim_2025_MT_MOL.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0077,DCA-000062,07-04-009,009,07-04-009,active_code,2026-07-05,codex,,,initial_assignment,,07,high,main_scientific_object,,07.04,07.04,legacy,low,unreviewed,07,none,Stella: Self-evolving llm agent for biomedical research,Notes/07_Medical_and_Health_Sciences/Jin_2025_STELLA.md,Reference_PDF/07_Medical_and_Health_Sciences/Jin_2025_STELLA.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0079,DCA-000063,07-04-010,010,07-04-010,active_code,2026-07-05,codex,,,initial_assignment,,07,high,main_scientific_object,,07.04,07.04,legacy,low,unreviewed,07,none,DrugAgent: Multi-Agent Large Language Model-Based Reasoning for Drug-Target Interaction Prediction,Notes/07_Medical_and_Health_Sciences/Inoue_2024_DrugAgent_DTI.md,Reference_PDF/07_Medical_and_Health_Sciences/Inoue_2024_DrugAgent_DTI.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0080,DCA-000064,04-02-001,001,04-02-001,active_code,2026-07-05,codex,,,initial_assignment,,04,high,main_scientific_object,,04.02,04.02,legacy,low,unreviewed,04,none,System of agentic ai for the discovery of metal-organic frameworks,Notes/04_Materials_Science/Inizan_2025_MOFGen.md,Reference_PDF/04_Materials_Science/Inizan_2025_MOFGen.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0084,DCA-000065,04-02-002,002,04-02-002,active_code,2026-07-05,codex,,,initial_assignment,,04,high,main_scientific_object,,04.02,04.02,legacy,low,unreviewed,04,none,Automating alloy design and discovery with physics-aware multimodal multiagent ai,Notes/04_Materials_Science/Ghafarollahi_2025_AtomAgents_Alloy.md,Reference_PDF/04_Materials_Science/Ghafarollahi_2025_AtomAgents_Alloy.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0085,DCA-000066,06-03-010,010,06-03-010,active_code,2026-07-05,codex,,,initial_assignment,,06,medium,manual_override,structured_remark_primary_module_for_filing,06.03,06.03,legacy,low,unreviewed,04;06,none,Protagents: protein discovery via large language model multi-agent collaborations combining physics and machine learning,Notes/06_Life_Sciences/Ghafarollahi_2024_ProtAgents.md,Reference_PDF/06_Life_Sciences/Ghafarollahi_2024_ProtAgents.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0089,DCA-000067,01-04-009,009,01-04-009,active_code,2026-07-05,codex,,,initial_assignment,,01,high,main_scientific_object,,01.04,01.04,legacy,low,unreviewed,01,none,Researchcodeagent: An llm multi-agent system for automated codification of research methodologies,Notes/01_Formal_Information_and_Computational_Sciences/Gandhi_2025_ResearchCodeAgent.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Gandhi_2025_ResearchCodeAgent.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0090,DCA-000068,02-02-001,001,02-02-001,active_code,2026-07-05,codex,,,initial_assignment,,02,high,main_scientific_object,,02.02,02.02,legacy,low,unreviewed,02,none,Agents for self-driving laboratories applied to quantum computing,Notes/02_Physics_Astronomy_and_Cosmic_Sciences/Cao_2025_K_Agents_Quantum.md,Reference_PDF/02_Physics_Astronomy_and_Cosmic_Sciences/Cao_2024_K_Agents_Quantum.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0091,DCA-000069,03-04-013,013,03-04-013,active_code,2026-07-05,codex,,,initial_assignment,,03,medium,manual_override,structured_remark_primary_module_for_filing,03.04,03.04,legacy,low,unreviewed,03;04,none,Agentic mixture-of-workflows for multi-modal chemical search,Notes/03_Chemical_Sciences/Callahan_2025_CRAG_MoW.md,Reference_PDF/03_Chemical_Sciences/Callahan_2025_CRAG_MoW.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0093,DCA-000070,03-04-014,014,03-04-014,active_code,2026-07-05,codex,,,initial_assignment,,03,medium,manual_override,structured_remark_primary_module_for_filing,03.04,03.04,legacy,low,unreviewed,03;04;07,none,Augmenting large language models with chemistry tools,Notes/03_Chemical_Sciences/Bran_2024_ChemCrow.md,Reference_PDF/03_Chemical_Sciences/Bran_2024_ChemCrow.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0094,DCA-000071,03-03-003,003,03-03-003,active_code,2026-07-05,codex,,,initial_assignment,,03,high,main_scientific_object,,03.03,03.03,legacy,low,unreviewed,03,none,Autonomous chemical research with large language models,Notes/03_Chemical_Sciences/Boiko_2023_Coscientist.md,Reference_PDF/03_Chemical_Sciences/Boiko_2023_Coscientist.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0095,DCA-000072,04-04-012,012,04-04-012,active_code,2026-07-05,codex,,,initial_assignment,,04,high,main_scientific_object,,04.04,04.04,legacy,low,unreviewed,04,none,Multicrossmodal automated agent for integrating diverse materials science data,Notes/04_Materials_Science/Bazgir_2025_MultiCrossModal.md,Reference_PDF/04_Materials_Science/Bazgir_2025_MultiCrossModal.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0096,DCA-000073,04-04-013,013,04-04-013,active_code,2026-07-05,codex,,,initial_assignment,,04,medium,manual_override,structured_remark_primary_module_for_filing,04.04,04.04,legacy,low,unreviewed,03;04;07,none,dziner: Rational inverse design of materials with ai agents,Notes/04_Materials_Science/Ansari_2024_dZiner.md,Reference_PDF/04_Materials_Science/Ansari_2024_dZiner.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0097,DCA-000074,06-03-011,011,06-03-011,active_code,2026-07-05,codex,,,initial_assignment,,06,high,main_scientific_object,,06.03,06.03,legacy,low,unreviewed,06,none,Cellvoyager: Ai compbio agent generates new insights by autonomously analyzing biological data,Notes/06_Life_Sciences/Alber_2026_CellVoyager.md,,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0100,DCA-000075,01-04-010,010,01-04-010,active_code,2026-07-05,codex,,,initial_assignment,,01,high,main_scientific_object,,01.04,01.04,legacy,low,unreviewed,01,none,Scireplicate-bench: Benchmarking llms in agent-driven algorithmic reproduction from research papers,Notes/01_Formal_Information_and_Computational_Sciences/Xiang_2025_SciReplicate_Bench.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Xiang_2025_SciReplicate_Bench.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0111,DCA-000076,,,GM-PENDING-ASD-0111,non_discipline_general_method,2026-07-05,codex,,,initial_assignment,,,,,,,01.04,legacy,low,unreviewed,,01.04_general_asd_methods_without_concrete_object_experiments,"SciMaster: Towards general-purpose scientific AI agents, Part I. X-Master as foundation: Can we lead on Humanity's Last Exam?",Notes/01_Formal_Information_and_Computational_Sciences/Chai_2025_SciMaster.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Chai_2025_SciMaster.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0112,DCA-000077,03-04-015,015,03-04-015,active_code,2026-07-05,codex,,,initial_assignment,,03,high,main_scientific_object,,03.04,03.04,legacy,low,unreviewed,03,none,CSSTep: Step-by-step exploration of the chemical space of drug molecules via multi-agent and multi-stage reinforcement learning,Notes/07_Medical_and_Health_Sciences/Che_2025_CSSTep.md,,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0113,DCA-000078,07-04-011,011,07-04-011,active_code,2026-07-05,codex,,,initial_assignment,,07,medium,manual_override,structured_remark_primary_module_for_filing,07.04,07.04,legacy,low,unreviewed,07;03,none,PharmAgents: Building a virtual pharma with large language model agents,Notes/07_Medical_and_Health_Sciences/Gao_2025_PharmAgents.md,Reference_PDF/07_Medical_and_Health_Sciences/Gao_2025_PharmAgents.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0114,DCA-000079,06-03-012,012,06-03-012,active_code,2026-07-05,codex,,,initial_assignment,,06,high,main_scientific_object,,06.03,06.03,legacy,low,unreviewed,06,none,Sparks: Multi-agent artificial intelligence model discovers protein design principles,Notes/06_Life_Sciences/Ghafarollahi_2025_Sparks_Protein_Design.md,Reference_PDF/06_Life_Sciences/Ghafarollahi_2025_Sparks_Protein_Design.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0115,DCA-000080,07-04-012,012,07-04-012,active_code,2026-07-05,codex,,,initial_assignment,,07,medium,manual_override,structured_remark_primary_module_for_filing,07.04,07.04,legacy,low,unreviewed,06;07,none,Towards an AI co-scientist,Notes/07_Medical_and_Health_Sciences/Gottweis_2025_Co_Scientist.md,Reference_PDF/07_Medical_and_Health_Sciences/Gottweis_2025_Co_Scientist.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0116,DCA-000081,04-04-014,014,04-04-014,active_code,2026-07-05,codex,,,initial_assignment,,04,medium,manual_override,structured_remark_primary_module_for_filing,04.04,04.04,legacy,low,unreviewed,04;09,none,Electromagnetic metamaterial agent,Notes/04_Materials_Science/Hu_2025_Electromagnetic_Metamaterial_Agent.md,Reference_PDF/04_Materials_Science/Hu_2025_Electromagnetic_Metamaterial_Agent.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0117,DCA-000082,03-04-016,016,03-04-016,active_code,2026-07-05,codex,,,initial_assignment,,03,medium,manual_override,structured_remark_primary_module_for_filing,03.04,03.04,legacy,low,unreviewed,03;04,none,OSDA agent: Leveraging large language models for de novo design of organic structure directing agents,Notes/03_Chemical_Sciences/Hu_2025_OSDA_Agent.md,Reference_PDF/03_Chemical_Sciences/Hu_2025_OSDA_Agent.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0118,DCA-000083,07-04-013,013,07-04-013,active_code,2026-07-05,codex,,,initial_assignment,,07,medium,manual_override,structured_remark_primary_module_for_filing,07.04,07.04,legacy,low,unreviewed,06;07,none,Biomni: A general-purpose biomedical AI agent,Notes/07_Medical_and_Health_Sciences/Huang_2025_Biomni.md,Reference_PDF/07_Medical_and_Health_Sciences/Huang_2025_Biomni.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0119,DCA-000084,04-03-001,001,04-03-001,active_code,2026-07-05,codex,,,initial_assignment,,04,high,main_scientific_object,,04.03,04.03,legacy,low,unreviewed,04,none,ChatMOF: An autonomous AI system for predicting and generating metal-organic frameworks,Notes/04_Materials_Science/Kang_2023_ChatMOF.md,Reference_PDF/04_Materials_Science/Kang_2023_ChatMOF.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0120,DCA-000085,02-01-003,003,02-01-003,active_code,2026-07-05,codex,,,initial_assignment,,02,high,main_scientific_object,,02.01,02.01,legacy,low,unreviewed,02,none,AI agents for ground-based gamma astronomy,Notes/02_Physics_Astronomy_and_Cosmic_Sciences/Kostunin_2025_Gamma_Astronomy_Agents.md,Reference_PDF/02_Physics_Astronomy_and_Cosmic_Sciences/Kostunin_2025_Gamma_Astronomy_Agents.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0121,DCA-000086,02-01-004,004,02-01-004,active_code,2026-07-05,codex,,,initial_assignment,,02,high,main_scientific_object,,02.01,02.01,legacy,low,unreviewed,02,none,Multi-agent system for cosmological parameter analysis,Notes/02_Physics_Astronomy_and_Cosmic_Sciences/Laverick_2024_Cosmological_Parameter_Analysis.md,Reference_PDF/02_Physics_Astronomy_and_Cosmic_Sciences/Laverick_2024_Cosmological_Parameter_Analysis.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0124,DCA-000087,09-05-001,001,09-05-001,active_code,2026-07-05,codex,,,initial_assignment,,09,high,main_scientific_object,,09.05,09.05,legacy,low,unreviewed,09,none,A large language model-empowered agent for reliable and robust structural analysis,Notes/09_Engineering_and_Industrial_Technology_Sciences/Liu_2025_Structural_Analysis_Agent.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Liu_2025_Structural_Analysis_Agent.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0125,DCA-000088,09-03-001,001,09-03-001,active_code,2026-07-05,codex,,,initial_assignment,,09,high,main_scientific_object,,09.03,09.03,legacy,low,unreviewed,09,none,Physics-informed LLM-agent for automated modulation design in power electronics systems,Notes/09_Engineering_and_Industrial_Technology_Sciences/Liu_2024_Modulation_Design_Agent.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Liu_2024_Modulation_Design_Agent.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
